0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,-1.224646799147353207e-16,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,7.071067811865474617e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,2.449293598294706414e-16,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-7.071067811865473507e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-7.071067811865483499e-01,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,-3.673940397442059375e-16,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,7.071067811865479058e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,7.071067811865484609e-01,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,4.898587196589412829e-16,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-7.071067811865477948e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-7.071067811865485719e-01,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,-6.123233995736766282e-16,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,7.071067811865476838e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.071067811865486830e-01,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,7.347880794884118750e-16,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-7.071067811865475727e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-7.071067811865487940e-01,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,-8.572527594031472204e-16,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01,7.071067811865475727e-01
